"","adj","vb","emot","polaridade","positivo","negativo","tamanho","tamanhoUtil","status"
"4185",179,61,0,1,74,70,913,875,"true"
"4186",88,32,0,0,29,32,665,638,"true"
"4187",72,34,0,1,39,20,502,482,"true"
"4188",66,11,0,0,14,26,434,426,"true"
"4189",61,11,0,0,15,27,354,340,"true"
"4190",40,2,0,1,15,4,213,207,"true"
"4191",117,32,0,1,46,27,784,765,"true"
"4192",58,20,0,1,36,15,277,265,"true"
"4193",56,11,0,0,16,22,394,386,"true"
"4194",252,65,0,1,99,85,1256,1235,"true"
"4195",100,14,0,0,36,38,483,467,"true"
"4196",37,14,0,0,8,21,276,269,"true"
"4197",83,16,0,1,23,22,539,520,"true"
"4198",51,17,0,0,16,17,299,290,"true"
"4199",68,26,0,1,34,22,467,453,"true"
"4200",194,101,0,0,79,93,1212,1154,"true"
"4201",50,13,0,1,23,12,307,303,"true"
"4202",142,34,0,1,62,25,715,688,"true"
"4203",141,13,0,1,52,24,718,704,"true"
"4204",25,15,0,1,12,9,260,251,"true"
"4205",72,11,0,1,26,19,344,335,"true"
"4206",72,22,0,0,19,31,288,281,"true"
"4207",95,20,0,0,30,34,491,469,"true"
"4208",48,21,0,1,17,11,276,264,"true"
"4209",45,21,0,1,33,7,232,221,"true"
"4210",152,27,0,0,42,43,698,687,"true"
"4211",245,68,0,0,88,92,1423,1403,"true"
"4212",29,24,0,1,16,15,250,232,"true"
"4213",44,9,0,0,10,12,304,296,"true"
"4214",143,49,0,1,64,29,713,670,"true"
"4215",177,16,0,1,77,30,1119,1086,"true"
"4216",110,24,0,0,35,52,668,649,"true"
"4217",201,35,0,0,53,70,1038,995,"true"
"4218",105,27,0,1,43,22,473,461,"true"
"4219",118,29,0,1,35,23,562,542,"true"
"4220",105,27,0,1,53,20,521,499,"true"
"4221",91,30,0,1,34,32,538,521,"true"
"4222",70,12,0,1,29,10,430,413,"true"
"4223",123,21,0,0,27,28,526,500,"true"
"4224",60,28,0,1,29,10,353,342,"true"
"4225",214,49,0,1,82,70,1194,1140,"true"
"4226",148,30,0,1,55,35,814,786,"true"
"4227",151,53,0,1,63,47,819,758,"true"
"4228",141,50,0,1,57,43,1047,996,"true"
"4229",72,32,0,1,33,22,398,389,"true"
"4230",154,51,0,1,51,48,1015,982,"true"
"4231",135,53,0,1,50,36,755,726,"true"
"4232",110,40,0,0,28,39,667,636,"true"
"4233",70,35,0,1,47,17,442,426,"true"
"4234",61,18,0,1,19,18,404,386,"true"
"4235",127,37,0,1,54,43,803,786,"true"
"4236",65,33,0,1,25,22,472,451,"true"
"4237",38,9,0,0,13,15,328,321,"true"
"4238",41,8,0,0,5,11,226,222,"true"
"4239",315,48,0,0,64,133,1285,1223,"true"
"4240",47,10,0,0,12,26,238,224,"true"
"4241",113,38,0,1,50,46,713,675,"true"
"4242",73,7,0,1,20,19,397,381,"true"
"4243",212,50,0,0,49,78,1224,1164,"true"
"4244",92,18,0,0,28,28,420,403,"true"
"4245",88,15,0,1,31,23,390,383,"true"
"4246",91,21,0,1,30,25,601,581,"true"
"4247",42,23,0,0,11,11,278,272,"true"
"4248",197,67,0,1,61,60,1117,1061,"true"
"4249",133,33,0,0,45,47,763,744,"true"
"4250",115,21,0,1,54,23,566,551,"true"
"4251",218,45,0,1,77,67,1076,1030,"true"
"4252",105,23,0,0,28,28,563,541,"true"
"4253",158,46,0,0,50,51,784,757,"true"
"4254",122,21,0,0,34,34,526,510,"true"
"4255",54,8,0,1,17,7,249,242,"true"
"4256",105,29,0,1,27,19,482,470,"true"
"4257",94,17,0,0,28,32,470,453,"true"
"4258",66,22,0,1,27,22,405,394,"true"
"4259",112,45,0,0,33,42,651,630,"true"
"4260",92,22,0,1,42,33,371,361,"true"
"4261",262,50,0,1,98,72,1488,1442,"true"
"4262",40,6,0,0,9,21,183,180,"true"
"4263",100,23,0,1,56,28,493,478,"true"
"4264",104,31,0,1,48,26,564,545,"true"
"4265",124,22,0,1,59,34,588,571,"true"
"4266",40,4,0,0,10,18,245,239,"true"
"4267",47,13,0,0,17,25,194,189,"true"
"4268",54,19,0,1,25,17,311,293,"true"
"4269",58,12,0,1,23,13,374,364,"true"
"4270",59,7,0,1,19,11,359,342,"true"
"4271",52,26,0,1,24,13,319,313,"true"
"4272",126,41,0,1,41,35,602,579,"true"
"4273",211,53,0,1,76,66,1303,1246,"true"
"4274",176,36,0,1,76,44,824,786,"true"
"4275",47,9,0,1,13,8,218,213,"true"
"4276",35,9,0,0,12,19,225,218,"true"
"4277",135,29,0,1,69,20,726,672,"true"
"4278",136,8,0,1,25,17,705,691,"true"
"4279",58,5,0,0,14,14,276,257,"true"
"4280",65,23,0,0,20,24,457,439,"true"
"4281",51,15,0,0,11,13,306,300,"true"
"4282",95,33,0,1,51,28,508,491,"true"
"4283",36,13,0,0,12,20,280,272,"true"
"4284",65,10,0,1,18,16,362,353,"true"
"4285",136,34,0,1,47,43,805,776,"true"
"4286",102,31,0,1,39,38,609,586,"true"
"4287",57,15,0,1,26,16,328,322,"true"
"4288",90,13,0,1,28,24,463,440,"true"
"4289",242,30,0,1,71,51,1301,1258,"true"
"4290",111,35,0,1,47,32,642,622,"true"
"4291",22,2,0,1,6,5,127,122,"true"
"4292",61,24,0,0,15,23,405,395,"true"
"4293",72,24,0,1,35,14,433,420,"true"
"4294",29,11,0,0,4,16,146,139,"true"
"4295",52,17,0,1,24,21,325,306,"true"
"4296",47,10,0,0,18,23,297,289,"true"
"4297",217,40,0,1,72,49,1120,1088,"true"
"4298",38,12,0,1,19,5,270,261,"true"
"4299",83,9,0,1,22,15,424,420,"true"
"4300",59,14,0,1,16,12,297,284,"true"
"4301",80,12,0,0,20,27,432,420,"true"
"4302",82,24,0,1,35,22,429,416,"true"
"4303",64,22,0,1,35,26,357,342,"true"
"4304",140,26,0,1,54,15,594,575,"true"
"4305",93,36,0,0,32,35,535,511,"true"
"4306",154,50,0,1,83,37,836,802,"true"
"4307",88,26,0,0,27,38,517,494,"true"
"4308",60,12,0,0,25,27,372,365,"true"
"4309",152,43,0,1,62,39,754,727,"true"
"4310",154,18,0,0,42,69,653,635,"true"
"4311",36,11,0,0,16,16,327,315,"true"
"4312",131,23,0,1,48,44,738,716,"true"
"4313",170,35,0,1,57,40,776,745,"true"
"4314",111,31,0,1,36,33,593,570,"true"
"4315",54,18,0,1,21,14,284,273,"true"
"4316",144,14,0,1,42,27,662,640,"true"
"4317",116,29,0,1,47,37,655,637,"true"
"4318",93,35,0,1,42,19,494,465,"true"
"4319",262,55,0,1,87,53,1333,1279,"true"
"4320",10,1,0,1,4,3,67,63,"true"
"4321",97,55,0,1,38,34,582,547,"true"
"4322",65,17,0,0,18,32,349,338,"true"
"4323",76,41,0,1,36,24,526,506,"true"
"4324",159,48,0,1,52,47,967,906,"true"
"4325",110,17,0,1,38,31,696,673,"true"
"4326",61,22,0,1,21,20,499,473,"true"
"4327",45,15,0,1,17,15,332,321,"true"
"4328",159,18,0,0,36,41,781,766,"true"
"4329",24,14,0,0,6,9,239,232,"true"
"4330",229,47,0,1,86,59,1086,1049,"true"
"4331",42,16,0,1,20,12,246,240,"true"
"4332",75,21,0,1,36,18,420,393,"true"
"4333",22,11,0,1,16,0,173,168,"true"
"4334",37,4,0,1,12,7,198,184,"true"
"4335",83,9,0,0,21,30,372,362,"true"
"4336",189,57,0,1,68,49,1301,1256,"true"
"4337",90,36,0,1,36,26,466,443,"true"
"4338",92,26,0,1,38,25,484,468,"true"
"4339",26,9,0,0,7,11,192,190,"true"
"4340",126,36,0,1,57,24,609,568,"true"
"4341",92,18,0,1,40,15,515,500,"true"
"4342",21,12,0,0,7,17,194,186,"true"
"4343",72,10,0,1,26,14,475,444,"true"
"4344",49,6,0,1,15,7,258,254,"true"
"4345",12,3,0,1,7,2,65,64,"true"
"4346",88,34,0,1,38,26,508,489,"true"
"4347",258,63,0,1,102,62,1169,1146,"true"
"4348",142,21,0,0,38,48,555,534,"true"
"4349",116,29,0,0,27,49,533,505,"true"
"4350",135,33,0,0,37,49,748,728,"true"
"4351",50,8,0,1,28,7,283,271,"true"
"4352",97,32,0,1,47,40,553,537,"true"
"4353",224,39,0,0,63,79,1294,1261,"true"
"4354",87,6,0,0,16,30,406,393,"true"
"4355",103,11,0,0,22,37,510,493,"true"
"4356",75,27,0,1,36,16,386,366,"true"
"4357",69,23,0,1,33,13,448,436,"true"
"4358",41,17,0,1,18,14,303,290,"true"
"4359",187,77,0,1,91,66,1088,1019,"true"
"4360",105,25,0,0,27,36,621,600,"true"
"4361",98,43,0,1,20,19,629,605,"true"
"4362",42,3,0,1,21,4,201,192,"true"
"4363",102,24,0,1,44,21,554,536,"true"
"4364",61,12,0,1,24,14,298,289,"true"
"4365",55,16,0,1,24,18,360,346,"true"
"4366",26,1,0,1,10,1,152,147,"true"
"4367",26,0,0,0,3,10,100,97,"true"
"4368",289,16,0,1,96,50,1469,1432,"true"
"4369",193,33,0,0,54,80,1006,958,"true"
"4370",100,14,0,1,49,16,502,494,"true"
"4371",256,40,0,1,74,62,1229,1199,"true"
"4372",26,13,0,1,17,5,233,219,"true"
"4373",120,29,0,1,40,39,797,788,"true"
"4374",216,49,0,0,63,72,973,930,"true"
"4375",66,28,0,1,39,18,379,363,"true"
"4376",188,22,0,0,42,43,865,850,"true"
"4377",159,39,0,1,45,43,749,709,"true"
"4378",68,10,0,0,18,31,440,431,"true"
"4379",16,4,0,1,7,3,108,101,"true"
"4380",270,66,0,1,82,71,1107,1059,"true"
"4381",165,79,0,1,93,47,869,824,"true"
"4382",47,6,0,1,11,7,192,185,"true"
"4383",53,26,0,1,24,19,370,354,"true"
"4384",53,7,0,0,11,20,264,256,"true"
"4385",94,18,0,0,34,34,469,455,"true"
"4386",143,42,0,0,41,75,850,813,"true"
"4387",19,2,0,0,4,7,117,116,"true"
"4388",214,88,0,1,95,67,944,876,"true"
"4389",60,22,0,1,24,17,273,264,"true"
"4390",36,16,0,1,10,6,185,181,"true"
"4391",156,26,0,1,55,45,892,849,"true"
"4392",269,44,0,0,82,84,1221,1157,"true"
"4393",106,25,0,0,32,40,543,534,"true"
"4394",302,26,0,0,52,135,1494,1463,"true"
"4395",155,52,0,0,50,76,701,676,"true"
"4396",81,19,0,1,37,28,361,339,"true"
"4397",177,49,0,0,50,76,991,928,"true"
"4398",190,53,0,1,80,47,878,824,"true"
"4399",85,18,0,0,28,28,407,391,"true"
"4400",104,25,0,1,39,23,485,476,"true"
"4401",19,4,0,0,4,5,103,101,"true"
"4402",107,50,0,1,46,28,642,609,"true"
"4403",92,10,0,1,30,22,445,439,"true"
"4404",101,34,0,1,45,20,525,496,"true"
"4405",89,24,0,1,38,24,483,458,"true"
"4406",77,21,0,1,34,31,407,391,"true"
"4407",48,8,0,1,15,12,282,277,"true"
"4408",75,32,0,0,25,32,509,492,"true"
"4409",71,11,0,0,17,27,388,373,"true"
"4410",44,9,0,1,11,6,237,232,"true"
"4411",175,43,0,1,77,44,800,768,"true"
"4412",27,7,0,1,8,6,118,113,"true"
"4413",86,19,0,1,43,26,422,404,"true"
"4414",223,62,0,1,92,81,1097,1016,"true"
"4415",110,5,0,1,39,34,492,471,"true"
"4416",188,33,0,1,53,41,748,699,"true"
"4417",166,41,0,0,56,63,925,887,"true"
"4418",136,49,0,1,73,45,612,571,"true"
"4419",67,33,0,1,36,19,376,363,"true"
"4420",48,29,0,1,28,21,357,346,"true"
"4421",67,15,0,0,20,24,414,400,"true"
"4422",45,6,0,1,18,13,207,200,"true"
"4423",14,3,0,0,3,5,79,73,"true"
"4424",93,21,0,1,34,20,523,507,"true"
"4425",164,25,0,1,61,21,666,653,"true"
"4426",285,96,0,1,112,101,1380,1297,"true"
"4427",74,22,0,0,27,38,354,340,"true"
"4428",92,13,0,0,24,45,400,385,"true"
"4429",79,20,0,0,27,27,455,432,"true"
"4430",238,59,0,1,93,72,1127,1077,"true"
"4431",99,18,0,0,21,40,438,427,"true"
"4432",97,21,0,0,33,41,677,653,"true"
"4433",65,34,0,1,30,24,405,392,"true"
"4434",25,7,0,1,11,8,154,143,"true"
"4435",72,5,0,0,6,26,321,310,"true"
"4436",157,45,0,1,72,31,867,838,"true"
"4437",78,20,0,1,31,20,434,421,"true"
"4438",53,9,0,1,24,22,297,284,"true"
"4439",80,17,0,0,18,23,403,391,"true"
"4440",92,20,0,0,30,34,563,538,"true"
"4441",303,52,0,1,101,61,1626,1578,"true"
"4442",87,8,0,0,12,40,368,358,"true"
"4443",142,18,0,1,35,33,716,693,"true"
"4444",201,50,0,1,74,47,1107,1046,"true"
"4445",66,24,0,1,27,23,366,352,"true"
"4446",140,22,0,0,33,55,659,642,"true"
"4447",95,22,0,1,32,26,513,492,"true"
"4448",190,32,0,1,61,41,836,797,"true"
"4449",73,5,0,0,20,26,429,422,"true"
"4450",131,30,0,0,34,62,595,592,"true"
"4451",312,104,0,1,106,64,1549,1494,"true"
"4452",182,71,0,1,72,71,985,933,"true"
"4453",64,30,0,1,29,23,406,383,"true"
"4454",135,23,0,1,48,41,686,661,"true"
"4455",80,8,0,1,34,10,344,339,"true"
"4456",46,8,0,1,16,15,217,208,"true"
"4457",71,29,0,0,19,37,400,386,"true"
"4458",88,31,0,1,32,26,608,582,"true"
"4459",157,29,0,1,54,44,661,645,"true"
"4460",31,8,0,0,7,8,180,178,"true"
"4461",166,86,0,1,82,64,1028,991,"true"
"4462",16,3,0,1,6,4,123,120,"true"
"4463",65,22,0,1,32,20,485,465,"true"
"4464",123,26,0,0,39,60,872,853,"true"
"4465",119,34,0,1,56,24,635,608,"true"
"4466",57,31,0,1,28,24,352,335,"true"
"4467",67,8,0,0,11,32,251,245,"true"
"4468",45,5,0,1,20,12,366,363,"true"
"4469",59,22,0,1,31,16,360,336,"true"
"4470",134,27,0,1,39,35,570,549,"true"
"4471",123,79,0,1,56,38,956,922,"true"
"4472",80,28,0,1,37,28,396,383,"true"
"4473",113,28,0,1,55,27,633,607,"true"
"4474",120,14,0,1,48,24,567,547,"true"
"4475",111,25,0,0,33,48,706,681,"true"
"4476",175,81,0,1,108,63,910,873,"true"
"4477",95,15,0,1,48,8,517,503,"true"
"4478",27,5,0,1,15,11,140,134,"true"
"4479",62,27,0,1,37,22,328,323,"true"
"4480",145,47,0,1,67,32,694,670,"true"
"4481",24,7,0,0,7,11,143,140,"true"
"4482",53,29,0,1,36,18,329,313,"true"
"4483",262,69,0,1,122,62,1118,1075,"true"
"4484",199,44,0,1,62,36,1055,1007,"true"
"4485",102,19,0,1,40,11,419,404,"true"
"4486",183,52,0,1,72,64,956,924,"true"
"4487",113,36,0,1,40,24,719,701,"true"
"4488",65,14,0,0,17,32,425,415,"true"
"4489",38,11,0,0,15,15,235,224,"true"
"4490",283,90,0,0,105,114,1675,1548,"true"
"4491",94,37,0,0,35,37,580,565,"true"
"4492",176,65,0,0,67,67,1102,1055,"true"
"4493",130,39,0,1,63,33,825,799,"true"
"4494",93,24,0,1,37,31,521,495,"true"
"4495",124,15,0,0,38,44,619,598,"true"
"4496",49,10,0,0,17,19,306,304,"true"
"4497",251,35,0,0,52,92,1264,1220,"true"
"4498",80,12,0,0,18,20,484,480,"true"
"4499",148,48,0,1,70,44,1009,999,"true"
"4500",85,31,0,1,32,24,462,442,"true"
"4501",19,6,0,1,9,7,106,103,"true"
"4502",75,11,0,1,24,15,510,487,"true"
"4503",68,36,0,1,33,16,407,379,"true"
"4504",171,30,0,0,54,54,1006,976,"true"
"4505",73,18,0,1,29,27,358,342,"true"
"4506",60,3,0,1,20,12,265,256,"true"
"4507",55,19,0,0,13,22,301,291,"true"
"4508",60,14,0,0,20,20,398,383,"true"
"4509",108,39,0,1,50,24,629,594,"true"
"4510",145,24,0,1,54,31,891,862,"true"
"4511",122,47,0,1,62,50,495,474,"true"
"4512",99,20,0,0,23,46,422,414,"true"
"4513",64,10,0,0,23,30,348,343,"true"
"4514",92,29,0,1,35,24,482,466,"true"
"4515",77,10,0,1,21,10,463,442,"true"
"4516",36,11,0,1,13,9,221,217,"true"
"4517",62,8,0,1,19,13,290,284,"true"
"4518",54,7,0,0,17,24,294,287,"true"
"4519",8,6,0,0,2,6,122,121,"true"
"4520",144,32,0,1,51,32,630,619,"true"
"4521",91,33,0,0,22,42,676,660,"true"
"4522",56,26,0,1,22,21,363,348,"true"
"4523",31,12,0,1,9,7,228,225,"true"
"4524",105,36,0,0,41,46,667,651,"true"
"4525",132,41,0,1,55,45,683,657,"true"
"4526",130,50,0,0,38,38,814,788,"true"
"4527",96,20,0,1,35,13,519,507,"true"
"4528",70,12,0,1,27,12,520,517,"true"
"4529",45,18,0,1,20,14,253,243,"true"
"4530",103,42,0,1,63,15,541,530,"true"
"4531",132,40,0,1,44,36,569,541,"true"
"4532",144,46,0,1,51,41,1078,1031,"true"
"4533",187,38,0,0,47,63,952,933,"true"
"4534",103,45,0,1,45,35,641,625,"true"
"4535",343,94,0,1,91,86,1521,1439,"true"
"4536",78,18,0,1,30,12,360,340,"true"
"4537",412,72,0,1,145,46,1669,1630,"true"
"4538",52,15,0,1,19,10,335,330,"true"
"4539",211,34,0,1,68,61,1091,1074,"true"
"4540",181,24,0,1,70,36,1119,1061,"true"
"4541",82,25,0,1,36,28,474,459,"true"
"4542",179,28,0,0,39,48,757,715,"true"
"4543",92,21,0,1,29,18,477,454,"true"
"4544",101,28,0,1,39,36,507,487,"true"
"4545",149,28,0,0,31,55,741,709,"true"
"4546",94,23,0,0,26,48,523,511,"true"
"4547",41,5,0,0,9,13,267,257,"true"
"4548",72,25,0,1,27,25,419,407,"true"
"4549",44,15,0,1,26,11,286,281,"true"
"4550",161,84,0,1,76,58,917,847,"true"
"4551",47,16,0,1,20,12,278,268,"true"
"4552",35,23,0,1,12,10,294,281,"true"
"4553",173,59,0,1,76,69,1028,998,"true"
"4554",35,9,0,0,8,10,221,217,"true"
"4555",96,38,0,0,27,40,564,543,"true"
"4556",19,4,0,0,7,11,105,99,"true"
"4557",53,14,0,0,17,17,311,296,"true"
"4558",106,33,0,1,52,23,607,556,"true"
"4559",180,46,0,1,72,52,869,840,"true"
"4560",76,34,0,0,26,29,431,397,"true"
"4561",70,22,0,1,26,17,477,465,"true"
"4562",61,25,0,0,21,21,416,404,"true"
"4563",148,40,0,1,59,46,713,686,"true"
"4564",126,21,0,0,33,40,585,572,"true"
"4565",58,21,0,1,40,11,342,331,"true"
"4566",86,23,0,0,22,42,474,452,"true"
"4567",8,2,0,0,4,4,53,53,"true"
"4568",111,29,0,1,41,35,516,499,"true"
"4569",204,77,0,0,62,74,1023,989,"true"
"4570",134,17,0,0,24,47,779,769,"true"
"4571",151,29,0,1,66,28,756,718,"true"
"4572",83,40,0,1,41,28,563,536,"true"
"4573",45,24,0,1,26,13,303,284,"true"
"4574",152,47,0,1,54,50,778,745,"true"
"4575",43,5,0,0,10,19,292,279,"true"
"4576",193,54,0,1,80,30,984,944,"true"
"4577",30,17,0,0,10,11,208,200,"true"
"4578",22,6,0,1,9,8,129,127,"true"
"4579",48,19,0,0,17,18,376,357,"true"
"4580",221,60,0,1,79,52,1107,1048,"true"
"4581",87,34,0,1,36,26,456,430,"true"
"4582",65,25,0,1,37,17,490,473,"true"
"4583",97,53,0,1,50,29,658,593,"true"
"4584",132,56,0,1,57,44,680,656,"true"
"4585",91,21,0,1,37,16,465,455,"true"
"4586",79,22,0,0,19,28,513,497,"true"
"4587",130,31,0,0,28,49,664,641,"true"
"4588",77,33,0,1,38,18,377,362,"true"
"4589",175,42,0,1,84,28,1098,1054,"true"
"4590",48,28,0,1,20,14,367,348,"true"
"4591",44,19,0,1,19,10,314,298,"true"
"4592",88,34,0,1,41,19,508,492,"true"
"4593",79,12,0,0,25,30,306,292,"true"
"4594",349,70,0,0,106,122,1651,1617,"true"
"4595",107,28,0,0,34,36,618,599,"true"
"4596",95,37,0,1,54,26,674,657,"true"
"4597",91,11,0,1,49,15,464,441,"true"
"4598",82,11,0,1,18,14,382,369,"true"
"4599",86,45,0,1,49,37,470,454,"true"
"4600",42,10,0,0,16,21,210,203,"true"
"4601",58,16,0,1,24,10,375,364,"true"
"4602",218,34,0,1,77,61,1149,1113,"true"
"4603",78,41,0,1,36,22,485,458,"true"
"4604",219,51,0,0,84,85,1067,983,"true"
"4605",79,23,0,0,24,27,446,430,"true"
"4606",139,11,0,1,38,12,456,442,"true"
"4607",28,5,0,1,11,7,187,182,"true"
"4608",153,35,0,0,41,54,760,722,"true"
"4609",91,37,0,1,44,35,507,475,"true"
"4610",95,15,0,1,23,22,435,432,"true"
"4611",118,25,0,1,43,41,578,539,"true"
"4612",21,1,0,0,3,10,104,100,"true"
"4613",159,56,0,1,72,41,869,829,"true"
"4614",252,37,0,1,69,68,1120,1106,"true"
"4615",102,56,0,1,41,38,705,665,"true"
"4616",20,12,0,1,11,2,118,118,"true"
"4617",217,31,0,1,71,33,1012,984,"true"
"4618",84,25,0,1,31,27,460,435,"true"
"4619",26,15,0,1,13,12,264,250,"true"
"4620",177,53,0,1,72,42,901,875,"true"
"4621",106,30,0,0,29,47,582,554,"true"
"4622",68,33,0,1,33,23,471,458,"true"
"4623",24,9,0,1,15,6,130,121,"true"
"4624",209,24,0,0,61,62,1170,1139,"true"
"4625",43,20,0,1,17,9,290,272,"true"
"4626",186,69,0,0,67,69,1040,1010,"true"
"4627",41,11,0,1,16,13,315,308,"true"
"4628",65,30,0,1,33,18,467,449,"true"
"4629",131,20,0,1,33,32,537,525,"true"
"4630",105,25,0,1,38,29,536,512,"true"
"4631",46,6,0,0,10,15,302,286,"true"
"4632",64,20,0,1,18,16,386,373,"true"
"4633",127,33,0,0,40,44,721,710,"true"
"4634",125,21,0,1,59,23,522,497,"true"
"4635",86,32,0,1,36,29,527,501,"true"
"4636",126,66,0,0,54,59,882,844,"true"
"4637",109,11,0,0,26,30,500,477,"true"
"4638",136,44,0,1,52,47,771,737,"true"
"4639",280,70,0,1,104,74,1330,1247,"true"
"4640",86,34,0,0,24,36,500,481,"true"
"4641",209,83,0,1,82,69,1124,1068,"true"
"4642",76,21,0,1,31,15,405,387,"true"
"4643",70,11,0,1,29,18,500,494,"true"
"4644",88,13,0,1,36,31,461,444,"true"
"4645",16,5,0,1,7,4,109,107,"true"
"4646",57,12,0,1,33,8,268,256,"true"
"4647",102,41,0,1,64,29,699,638,"true"
"4648",34,20,0,1,19,9,213,204,"true"
"4649",189,61,0,1,77,67,1068,1033,"true"
"4650",69,22,0,1,28,21,509,480,"true"
"4651",234,61,0,0,66,112,1323,1275,"true"
"4652",172,76,0,1,85,37,912,870,"true"
"4653",77,19,0,1,23,20,589,557,"true"
"4654",76,15,0,0,21,22,449,436,"true"
"4655",61,31,0,1,30,24,304,295,"true"
"4656",132,29,0,1,56,42,539,498,"true"
"4657",142,67,0,1,64,41,1000,963,"true"
"4658",70,51,0,1,45,19,457,437,"true"
"4659",203,91,0,1,97,77,1112,1073,"true"
"4660",51,12,0,0,15,23,352,343,"true"
"4661",90,24,0,0,24,29,526,511,"true"
"4662",93,9,0,0,32,33,508,485,"true"
"4663",110,22,0,1,40,18,736,715,"true"
"4664",34,13,0,0,9,19,216,207,"true"
"4665",192,38,0,1,66,37,1014,961,"true"
"4666",98,39,0,0,29,40,543,518,"true"
"4667",95,29,0,0,42,44,413,403,"true"
"4668",51,12,0,0,15,16,235,227,"true"
"4669",76,30,0,1,28,24,551,524,"true"
"4670",38,14,0,0,17,20,278,267,"true"
"4671",37,19,0,1,17,10,258,251,"true"
"4672",139,46,0,0,40,52,712,679,"true"
"4673",82,27,0,1,28,20,447,429,"true"
"4674",185,34,0,1,69,37,702,675,"true"
"4675",212,72,0,1,82,62,1126,1084,"true"
"4676",38,8,0,1,14,8,167,159,"true"
"4677",157,32,0,1,51,40,710,681,"true"
"4678",132,40,0,1,50,40,745,699,"true"
"4679",86,41,0,0,28,35,509,487,"true"
"4680",187,40,0,1,52,34,843,815,"true"
"4681",166,41,0,1,49,41,919,876,"true"
"4682",148,58,0,1,68,45,708,681,"true"
"4683",154,52,0,1,59,22,767,738,"true"
"4684",74,30,0,1,36,20,467,446,"true"
"4685",95,24,0,0,18,51,428,404,"true"
"4686",180,87,0,1,86,62,1090,1053,"true"
"4687",362,78,0,1,164,101,1644,1579,"true"
"4688",74,6,0,1,31,21,289,274,"true"
"4689",45,6,0,1,21,10,230,222,"true"
"4690",168,41,0,0,43,55,680,648,"true"
"4691",51,12,0,0,13,15,271,265,"true"
"4692",116,22,0,0,36,39,552,541,"true"
"4693",158,24,0,0,42,48,648,630,"true"
"4694",287,65,0,0,80,82,1509,1458,"true"
"4695",63,14,0,0,19,28,353,343,"true"
"4696",131,17,0,0,32,35,758,743,"true"
"4697",59,23,0,1,28,17,389,383,"true"
"4698",273,97,0,1,93,87,1230,1178,"true"
"4699",253,77,0,0,73,74,1670,1623,"true"
"4700",55,25,0,1,22,10,318,309,"true"
"4701",52,19,0,0,17,20,325,315,"true"
"4702",134,48,0,1,72,32,645,607,"true"
"4703",150,30,0,1,49,25,724,692,"true"
"4704",68,11,0,1,24,20,380,371,"true"
"4705",114,49,0,1,36,30,623,604,"true"
"4706",95,21,0,0,31,35,527,508,"true"
"4707",92,35,0,1,35,22,567,547,"true"
"4708",107,18,1,0,29,34,607,588,"true"
"4709",76,24,0,1,32,22,461,443,"true"
"4710",91,11,0,0,24,26,440,428,"true"
"4711",36,12,0,1,18,7,171,156,"true"
"4712",59,22,0,1,25,21,313,298,"true"
"4713",27,16,0,1,15,11,178,166,"true"
"4714",80,25,0,1,36,27,396,379,"true"
"4715",34,14,0,0,11,13,268,257,"true"
"4716",207,48,0,0,53,99,1204,1144,"true"
"4717",141,58,0,1,53,50,939,877,"true"
"4718",82,38,0,1,30,17,527,492,"true"
"4719",93,20,0,1,27,21,516,506,"true"
"4720",50,9,0,1,21,16,316,307,"true"
"4721",110,27,0,1,59,15,608,572,"true"
"4722",124,40,0,0,31,43,700,680,"true"
"4723",79,27,0,1,31,23,469,450,"true"
"4724",147,21,0,1,49,37,526,503,"true"
"4725",214,88,0,1,105,58,1006,941,"true"
"4726",144,26,0,1,50,31,578,555,"true"
"4727",58,9,0,0,14,24,360,350,"true"
"4728",136,28,0,1,35,33,854,823,"true"
"4729",127,101,0,1,62,45,886,802,"true"
"4730",102,12,0,1,36,14,608,596,"true"
"4731",75,23,0,1,26,22,452,436,"true"
"4732",176,46,0,1,66,46,818,767,"true"
"4733",107,25,0,1,32,20,444,414,"true"
"4734",84,21,0,0,17,30,511,491,"true"
"4735",181,65,0,1,81,58,914,856,"true"
"4736",140,31,0,1,66,24,769,751,"true"
"4737",69,49,0,1,52,18,380,364,"true"
"4738",80,26,0,1,34,19,440,404,"true"
"4739",169,55,0,1,61,36,795,746,"true"
"4740",69,14,0,0,10,34,322,311,"true"
"4741",98,26,0,1,22,15,434,416,"true"
"4742",26,4,0,1,9,3,105,104,"true"
"4743",112,20,0,0,33,54,682,652,"true"
"4744",38,15,0,1,12,11,282,273,"true"
"4745",47,25,0,1,24,15,320,309,"true"
"4746",190,32,0,0,52,73,954,893,"true"
"4747",63,27,0,1,25,16,422,409,"true"
"4748",215,63,0,1,85,76,1121,1084,"true"
"4749",105,77,0,1,48,44,788,762,"true"
